Article Number, Topic Feature, Tf-Idf, Sentence Position Feature, Class
74, 0.0, 0.39876439030026944, 0.6666666666666666, 0
74, 0.0, 0.8864408992365055, 0.7777777777777778, 0
74, 0.0, 1.4451858789480823, 0.8888888888888888, 0
74, 0.2, 0.47867808558771296, 1.0, 0
75, 0.25, 0.13896136118180238, 1.0, 0
75, 0.0, 0.6683037091534052, 0.8823529411764706, 0
75, 0.0, 0.1855096718898747, 0.7647058823529411, 1
75, 0.0, 0.14759193321809863, 0.6470588235294118, 1
75, 0.0, 0.17347972620740346, 0.5294117647058824, 0
75, 0.0, 0.5666426688112433, 0.4117647058823529, 0
75, 0.0, 0.34575758470402745, 0.29411764705882354, 0
75, 0.2727272727272727, 0.20319087250089485, 0.17647058823529413, 1
75, 0.0, 0.21464785069196832, 0.058823529411764705, 0
75, 0.16666666666666666, 0.3839229509441486, 0.17647058823529413, 0
75, 0.08333333333333333, 0.21248168574314194, 0.29411764705882354, 1
75, 0.0, 1.416606672028108, 0.4117647058823529, 1
75, 0.2, 0.5226981772645188, 0.5294117647058824, 1
75, 0.0, 0.6216599384440609, 0.6470588235294118, 1
75, 0.0, 0.5783382396590643, 0.7647058823529411, 1
75, 0.0, 0.6216599384440609, 0.8823529411764706, 1
75, 0.2, 0.25441761682666, 1.0, 1
76, 0.0, 0.11396988373085913, 1.0, 1
76, 0.1111111111111111, 0.2566534922402936, 0.8666666666666667, 0
76, 0.0, 0.1890527527856121, 0.7333333333333333, 0
76, 0.0, 0.21060779534357518, 0.6, 1
76, 0.0, 0.13493617630076796, 0.4666666666666667, 1
76, 0.0, 0.13875610185828374, 0.3333333333333333, 0
76, 0.0, 0.1284083481167994, 0.2, 1
76, 0.0, 0.22407253755368547, 0.06666666666666667, 0
76, 0.0, 0.12617745416199616, 0.2, 0
76, 0.0, 0.15334992272691475, 0.3333333333333333, 0
76, 0.0, 0.05824285721981646, 0.4666666666666667, 1
76, 0.0, 1.1807383054111187, 0.6, 0
76, 0.0, 0.8047189562170503, 0.7333333333333333, 0
76, 0.0, 0.22772382457877485, 0.8666666666666667, 0
76, 0.0, 0.2752223489906179, 1.0, 0
77, 0.0, 0.45512147845643625, 1.0, 1
77, 0.0, 2.772588722239781, 0.875, 1
77, 0.0, 0.25205352020361643, 0.75, 1
77, 0.0, 0.3850817669777474, 0.625, 0
77, 0.0, 0.32404775094063015, 0.5, 0
77, 0.0, 0.46209812037329684, 0.375, 0
77, 0.0, 2.0794415416798357, 0.25, 0
77, 0.0, 1.2130075659799042, 0.125, 0
77, 0.0, 0.31708000091368527, 0.125, 1
77, 0.0, 0.4990659700031606, 0.25, 1
77, 0.0, 0.6244839125181885, 0.375, 1
77, 0.0, 0.7701635339554946, 0.5, 1
77, 0.0, 0.19935219774589955, 0.625, 1
77, 0.0, 1.2130075659799042, 0.75, 0
77, 0.0, 0.6931471805599453, 0.875, 0
77, 0.0, 0.2348680529170063, 1.0, 0
78, 0.375, 0.17192082814022924, 1.0, 0
78, 0.4, 0.19038949782802267, 0.7142857142857143, 0
78, 0.13333333333333333, 0.10763928416112756, 0.42857142857142855, 1
78, 0.03225806451612903, 0.05645659628769054, 0.14285714285714285, 0
78, 0.045454545454545456, 0.0796143742979356, 0.42857142857142855, 1
78, 0.14285714285714285, 0.21312892271508668, 0.7142857142857143, 0
78, 0.1111111111111111, 0.14629914643656633, 1.0, 0
79, 0.36363636363636365, 0.1076172380962883, 1.0, 1
79, 0.14285714285714285, 0.08399849584608822, 0.6, 0
79, 0.0, 0.21577384094854604, 0.2, 0
79, 0.15384615384615385, 0.09029427444678911, 0.6, 1
79, 0.09090909090909091, 0.10859065161410965, 1.0, 0
80, 0.2857142857142857, 0.12146324470992495, 1.0, 1
80, 0.043478260869565216, 0.086905266346834, 0.8333333333333334, 0
80, 0.0, 0.4141511082980001, 0.6666666666666666, 0
80, 0.0, 0.28261708951681164, 0.5, 0
80, 0.25, 0.18582950528080114, 0.3333333333333333, 0
80, 0.0, 0.11754175125817129, 0.16666666666666666, 1
80, 0.1111111111111111, 0.11001093378760235, 0.16666666666666666, 0
80, 0.0, 0.23911638980911126, 0.3333333333333333, 0
80, 0.14285714285714285, 0.25413681889605505, 0.5, 0
80, 0.0, 0.1829437401545806, 0.6666666666666666, 1
80, 0.0, 0.20264099019209433, 0.8333333333333334, 0
80, 0.06060606060606061, 0.06055541643148158, 1.0, 1
81, 0.05263157894736842, 0.1191663280572062, 1.0, 1
81, 0.4, 0.16233164464745103, 0.875, 1
81, 0.0, 0.334946709839275, 0.75, 0
81, 0.23076923076923078, 0.149206549911584, 0.625, 1
81, 0.0, 0.4276162279318604, 0.5, 0
81, 0.2, 0.12685884673332576, 0.375, 0
81, 0.3333333333333333, 0.2688607469524199, 0.25, 0
81, 0.0, 0.20230345278513556, 0.125, 0
81, 0.0, 0.19067708158876273, 0.125, 0
81, 0.0, 0.2539663193269648, 0.25, 0
81, 0.0, 0.5811622137331919, 0.375, 0
81, 0.3333333333333333, 0.7079840019626701, 0.5, 0
81, 0.0, 0.2076297317103589, 0.625, 0
81, 0.2727272727272727, 0.15707234038830487, 0.75, 0
81, 0.07142857142857142, 0.16722442551060976, 0.875, 1
81, 0.0, 0.2859449263077775, 1.0, 1
82, 0.5, 0.49862300582053426, 1.0, 0
82, 0.16666666666666666, 0.17383692061148445, 0.8888888888888888, 1
82, 0.4, 0.12096484456816185, 0.7777777777777778, 1
82, 0.4, 0.4624594812633863, 0.6666666666666666, 0
82, 0.1875, 0.10693630882036351, 0.5555555555555556, 1
82, 0.16666666666666666, 0.3679968329209691, 0.4444444444444444, 0
82, 0.09090909090909091, 0.18084821169150833, 0.3333333333333333, 0
82, 0.2222222222222222, 0.19603390799464154, 0.2222222222222222, 0
82, 0.16666666666666666, 0.1603789901989418, 0.1111111111111111, 0
82, 0.125, 0.18476912468537693, 0.1111111111111111, 0
82, 0.0, 0.18202914728451147, 0.2222222222222222, 1
82, 0.05555555555555555, 0.12481870211843822, 0.3333333333333333, 1
82, 0.1111111111111111, 0.22556720739814443, 0.4444444444444444, 1
82, 0.0, 0.6873565137667215, 0.5555555555555556, 0
82, 0.14285714285714285, 0.2389273662083212, 0.6666666666666666, 0
82, 0.0, 0.8094245458409559, 0.7777777777777778, 0
82, 0.125, 0.2511518628423981, 0.8888888888888888, 0
82, 0.0, 0.31797477095202403, 1.0, 1
83, 0.16666666666666666, 0.1257452443341685, 1.0, 1
83, 0.0, 0.4723596914782561, 0.8571428571428571, 0
83, 0.0, 0.1618124716172486, 0.7142857142857143, 0
83, 0.0, 0.4284151999315317, 0.5714285714285714, 0
83, 0.0, 0.1575427399304567, 0.42857142857142855, 1
83, 0.0, 0.5265686842775367, 0.2857142857142857, 1
83, 0.1, 0.23212519465804643, 0.14285714285714285, 1
83, 0.0, 0.8796857765384193, 0.14285714285714285, 1
83, 0.0, 0.6597643324038146, 0.2857142857142857, 1
83, 0.0, 0.2711081049050527, 0.42857142857142855, 0
83, 0.0, 0.19984941803810374, 0.5714285714285714, 0
83, 0.0, 0.10719350746484459, 0.7142857142857143, 1
83, 0.0, 0.45614108715392954, 0.8571428571428571, 0
83, 0.0, 0.37081770355287635, 1.0, 0
84, 0.16666666666666666, 0.1850057358826949, 1.0, 1
84, 0.058823529411764705, 0.12797895389054753, 0.8333333333333334, 1
84, 0.14285714285714285, 0.34084080342767464, 0.6666666666666666, 0
84, 0.0, 0.19725815904849817, 0.5, 0
84, 0.0, 0.3125490817721666, 0.3333333333333333, 0
84, 0.0, 0.23331387586780591, 0.16666666666666666, 0
84, 0.125, 0.26729163243850346, 0.16666666666666666, 0
84, 0.2, 0.4138036682904066, 0.3333333333333333, 0
84, 0.125, 0.28895248183100175, 0.5, 0
84, 0.125, 0.2564612077422543, 0.6666666666666666, 0
84, 0.0, 0.15949913504755606, 0.8333333333333334, 1
84, 0.05263157894736842, 0.1200610120084878, 1.0, 1
85, 0.0, 0.2077417237217503, 1.0, 1
85, 0.0, 0.14177031706282595, 0.8333333333333334, 1
85, 0.07692307692307693, 0.16653788972712627, 0.6666666666666666, 0
85, 0.0, 0.5779049636620035, 0.5, 0
85, 0.3333333333333333, 0.31788066655356323, 0.3333333333333333, 0
85, 0.1111111111111111, 0.24041713691599803, 0.16666666666666666, 1
85, 0.0, 0.5525633944052432, 0.16666666666666666, 0
85, 0.0, 0.15981100609302185, 0.3333333333333333, 0
85, 0.0, 0.17884227754771703, 0.5, 0
85, 0.05555555555555555, 0.11843275319595097, 0.6666666666666666, 1
85, 0.16666666666666666, 0.37564293160022527, 0.8333333333333334, 0
85, 0.0, 0.2761007388653334, 1.0, 0
86, 0.25, 0.12233230282624258, 1.0, 1
86, 0.2857142857142857, 0.27769822610695194, 0.8181818181818182, 0
86, 0.0, 0.5551623601176547, 0.6363636363636364, 0
86, 0.0, 0.7510077690921715, 0.45454545454545453, 0
86, 0.0, 0.5561521194145961, 0.2727272727272727, 0
86, 0.0, 0.5561521194145961, 0.09090909090909091, 0
86, 0.14285714285714285, 0.10789843992409527, 0.2727272727272727, 0
86, 0.0, 0.3425564675426243, 0.45454545454545453, 0
86, 0.0, 0.28890648440354716, 0.6363636363636364, 0
86, 0.0, 0.36114103543528703, 0.8181818181818182, 0
86, 0.09090909090909091, 0.1950765229631595, 1.0, 1
87, 0.12, 0.078898239486831, 1.0, 1
87, 0.8, 0.34068772765664956, 0.8, 0
87, 0.625, 0.2193539704574763, 0.6, 0
87, 0.16666666666666666, 0.26204122009139974, 0.4, 0
87, 0.043478260869565216, 0.092372613566429, 0.2, 1
87, 0.0, 0.12825088248864683, 0.2, 0
87, 0.0, 0.31479486674282403, 0.4, 0
87, 0.0, 0.43279113137641134, 0.6, 0
87, 0.0, 0.15179226863330936, 0.8, 1
87, 0.0, 0.11542846322772031, 1.0, 0
88, 0.26666666666666666, 0.11142973229524068, 1.0, 1
88, 0.06666666666666667, 0.15189630943443339, 0.8181818181818182, 0
88, 0.0, 0.24431232081428744, 0.6363636363636364, 0
88, 0.1111111111111111, 0.1661346524923297, 0.45454545454545453, 0
88, 0.0, 0.26942342798229557, 0.2727272727272727, 0
88, 0.0, 0.15303027225875962, 0.09090909090909091, 1
88, 0.0, 0.1310868373138813, 0.2727272727272727, 1
88, 0.0, 0.09471819176835704, 0.45454545454545453, 1
88, 0.0, 0.22429450695444791, 0.6363636363636364, 0
88, 0.0, 0.2554004107194448, 0.8181818181818182, 0
88, 0.0, 0.11568262496750395, 1.0, 0
89, 0.2, 0.23212519465804643, 1.0, 0
89, 0.1111111111111111, 0.1077425915041335, 0.8571428571428571, 1
89, 0.16666666666666666, 0.35955478388320516, 0.7142857142857143, 0
89, 0.0, 0.18500694952578656, 0.5714285714285714, 1
89, 0.0, 0.22476961138342913, 0.42857142857142855, 1
89, 0.0, 0.18765954309993188, 0.2857142857142857, 0
89, 0.05555555555555555, 0.11076984228503385, 0.14285714285714285, 1
89, 0.1, 0.2072761281601664, 0.14285714285714285, 0
89, 0.0625, 0.1401125375513603, 0.2857142857142857, 1
89, 0.0, 0.45614108715392954, 0.42857142857142855, 0
89, 0.2, 0.4723596914782561, 0.5714285714285714, 0
89, 0.0, 0.15089625941827153, 0.7142857142857143, 0
89, 0.0, 0.2814544914322977, 0.8571428571428571, 0
89, 0.0, 0.18740664394624226, 1.0, 0
90, 0.2222222222222222, 0.21975076119289094, 1.0, 1
90, 0.2222222222222222, 0.18907290131896504, 0.8333333333333334, 0
90, 0.0, 0.6212266624470001, 0.6666666666666666, 1
90, 0.0, 0.15930224995135808, 0.5, 1
90, 0.0, 0.17537869170825118, 0.3333333333333333, 0
90, 0.07692307692307693, 0.1292361639309317, 0.16666666666666666, 1
90, 0.18181818181818182, 0.15283437055524057, 0.16666666666666666, 0
90, 0.0, 0.30427428364751025, 0.3333333333333333, 0
90, 0.125, 0.2392953907318151, 0.5, 0
90, 0.0, 0.20977865486972114, 0.6666666666666666, 0
90, 0.0, 0.10756882741494644, 0.8333333333333334, 1
90, 0.0, 0.42531095118847784, 1.0, 0
91, 0.0, 0.3101453463506078, 1.0, 1
91, 0.5, 0.7945134575869863, 0.8333333333333334, 0
91, 0.0, 0.8283022165960001, 0.6666666666666666, 0
91, 0.0, 0.4141511082980001, 0.5, 0
91, 0.0, 0.5779049636620035, 0.3333333333333333, 0
91, 0.0, 0.5779049636620035, 0.16666666666666666, 1
91, 0.0, 0.10955065450031774, 0.16666666666666666, 1
91, 0.0, 0.25042862106681685, 0.3333333333333333, 0
91, 0.0, 0.1821900059652771, 0.5, 0
91, 0.3333333333333333, 0.5522014777306666, 0.6666666666666666, 0
91, 0.0, 0.21671012667532058, 0.8333333333333334, 0
91, 0.06666666666666667, 0.13200487449688716, 1.0, 1
92, 0.0, 0.406488279053166, 1.0, 0
92, 0.0, 0.6494663472216169, 0.8947368421052632, 0
92, 0.0, 0.282918912025208, 0.7894736842105263, 0
92, 0.0, 0.3799347174565102, 0.6842105263157895, 1
92, 0.0, 0.4907398298610733, 0.5789473684210527, 1
92, 0.0, 0.42171464514474, 0.47368421052631576, 0
92, 0.0, 0.6927880460066135, 0.3684210526315789, 0
92, 0.0, 0.29147628462471353, 0.2631578947368421, 0
92, 0.0, 1.4722194895832201, 0.15789473684210525, 0
92, 0.0, 0.7361097447916101, 0.05263157894736842, 0
92, 0.0, 2.9444389791664403, 0.15789473684210525, 0
92, 0.0, 0.29040153958993004, 0.2631578947368421, 1
92, 0.0, 0.300033657224219, 0.3684210526315789, 0
92, 0.0, 0.5611619086108902, 0.47368421052631576, 0
92, 0.0, 0.4894915298417681, 0.5789473684210527, 0
92, 0.0, 0.1661979510749813, 0.6842105263157895, 1
92, 0.0, 0.24880041600196567, 0.7894736842105263, 0
92, 0.0, 0.40246055679585274, 0.8947368421052632, 0
92, 0.0, 0.21752399324451843, 1.0, 1
93, 0.25, 0.2545748503826688, 1.0, 0
93, 0.0, 0.22208357629392134, 0.8181818181818182, 1
93, 0.0, 0.4518531673372763, 0.6363636363636364, 0
93, 0.3333333333333333, 0.4461813320052406, 0.45454545454545453, 0
93, 0.0, 0.1280061831780593, 0.2727272727272727, 1
93, 0.0, 0.10613099512488482, 0.09090909090909091, 1
93, 0.3333333333333333, 0.38039512378417434, 0.2727272727272727, 0
93, 0.0, 0.1965197157413505, 0.45454545454545453, 0
93, 0.0, 0.21226199024976966, 0.6363636363636364, 1
93, 0.07692307692307693, 0.16085002662612155, 0.8181818181818182, 0
93, 0.16666666666666666, 0.3498781157656157, 1.0, 0
94, 0.0, 1.3722344315391717, 1.0, 0
94, 0.0, 1.3722344315391717, 0.9090909090909091, 0
94, 0.0, 1.030347484452772, 0.8181818181818182, 0
94, 0.0, 0.30910424533583164, 0.7272727272727273, 0
94, 0.0, 0.28425517883795165, 0.6363636363636364, 1
94, 0.0, 0.9533311310572224, 0.5454545454545454, 1
94, 0.0, 0.772760613339579, 0.45454545454545453, 1
94, 0.0, 0.49591965387749865, 0.36363636363636365, 1
94, 0.0, 0.515173742226386, 0.2727272727272727, 0
94, 0.0, 0.42743163250914823, 0.18181818181818182, 0
94, 0.0, 0.5742639991249389, 0.09090909090909091, 0
94, 0.0, 0.772760613339579, 0.09090909090909091, 0
94, 0.0, 0.9082794523785376, 0.18181818181818182, 0
94, 0.25, 0.6607756465128255, 0.2727272727272727, 0
94, 0.0, 0.3863803066697895, 0.36363636363636365, 0
94, 0.0, 0.229569571198451, 0.45454545454545453, 1
94, 0.0, 0.30872697386391446, 0.5454545454545454, 1
94, 0.5, 0.996215082345103, 0.6363636363636364, 0
94, 0.0, 0.1918960911575535, 0.7272727272727273, 0
94, 0.25, 0.6607756465128255, 0.8181818181818182, 1
94, 0.0, 0.18422222688828674, 0.9090909090909091, 1
94, 0.0, 0.5627567162268676, 1.0, 1
95, 0.5, 0.20965289096797318, 1.0, 1
95, 0.0, 0.2761007388653334, 0.8333333333333334, 0
95, 0.05555555555555555, 0.11665693793390293, 0.6666666666666666, 1
95, 0.0, 0.7512858632004505, 0.5, 0
95, 0.05263157894736842, 0.11226763052161791, 0.3333333333333333, 1
95, 0.0, 0.47731509413487216, 0.16666666666666666, 0
95, 0.16666666666666666, 0.31168223457261296, 0.16666666666666666, 0
95, 0.0, 0.6494757818811, 0.3333333333333333, 0
95, 0.0, 0.6494757818811, 0.5, 0
95, 0.3333333333333333, 0.5202368030138022, 0.6666666666666666, 0
95, 0.2, 0.34050040974047424, 0.8333333333333334, 0
95, 0.25, 0.16701776945598776, 1.0, 1
96, 0.0, 0.46993966145131977, 1.0, 0
96, 0.0, 0.4055621449539558, 0.8666666666666667, 0
96, 0.14285714285714285, 0.30330626215292583, 0.7333333333333333, 1
96, 0.0, 0.3115810602775823, 0.6, 0
96, 0.0, 0.6083492822337957, 0.4666666666666667, 0
96, 0.0, 0.40157060381625564, 0.3333333333333333, 0
96, 0.0, 0.6336908514905559, 0.2, 0
96, 0.125, 0.2671883346460913, 0.06666666666666667, 1
96, 0.0625, 0.14442459201929478, 0.2, 1
96, 0.1, 0.2361476610822238, 0.3333333333333333, 0
96, 0.16666666666666666, 0.1987875097383238, 0.4666666666666667, 1
96, 0.0, 0.33850627513777626, 0.6, 1
96, 0.0, 0.477232523723078, 0.7333333333333333, 0
96, 0.0, 0.18479512765122474, 0.8666666666666667, 0
96, 0.0, 0.16152927510007598, 1.0, 0
97, 0.4, 0.25418747043290413, 1.0, 1
97, 0.12, 0.08097806438828405, 0.8181818181818182, 1
97, 0.08333333333333333, 0.15413536153868299, 0.6363636363636364, 0
97, 0.125, 0.16139838678671115, 0.45454545454545453, 0
97, 0.08333333333333333, 0.13071156636718673, 0.2727272727272727, 0
97, 0.0, 0.4356345630129498, 0.09090909090909091, 0
97, 0.0, 0.1895923022051739, 0.2727272727272727, 0
97, 0.0, 0.14167595952221965, 0.45454545454545453, 1
97, 0.07142857142857142, 0.11864088259634549, 0.6363636363636364, 1
97, 0.09523809523809523, 0.08491748919053627, 0.8181818181818182, 0
97, 0.09523809523809523, 0.08613970347791199, 1.0, 0
98, 0.0, 0.4912615660920103, 1.0, 1
98, 0.0, 0.28895248183100175, 0.8333333333333334, 0
98, 0.0, 0.22076477775640227, 0.6666666666666666, 1
98, 0.0, 0.17056516962102933, 0.5, 0
98, 0.0, 0.3042742836475102, 0.3333333333333333, 0
98, 0.0, 0.6212266624470001, 0.16666666666666666, 0
98, 0.0, 0.4969813299576001, 0.16666666666666666, 0
98, 0.0, 0.44152955551280443, 0.3333333333333333, 1
98, 0.0, 0.38607778106800883, 0.5, 0
98, 0.0, 0.44793986730701374, 0.6666666666666666, 1
98, 0.0, 0.21975076119289094, 0.8333333333333334, 0
98, 0.0, 0.6212266624470001, 1.0, 0
99, 0.0, 0.463661306421758, 1.0, 1
99, 0.4, 0.3961395021014452, 0.8, 0
99, 0.0, 0.2188584390542274, 0.6, 0
99, 0.0, 0.14298985333212325, 0.4, 1
99, 0.0, 0.22241006957832343, 0.2, 0
99, 0.0, 0.3532471741471157, 0.2, 0
99, 0.0, 0.258211423431808, 0.4, 0
99, 0.0, 0.16891900501658405, 0.6, 0
99, 0.0, 0.2416618271824952, 0.8, 0
99, 0.0, 0.14879357672272517, 1.0, 1
100, 0.11764705882352941, 0.12177909413543316, 1.0, 1
100, 0.0, 0.5779049636620035, 0.8333333333333334, 0
100, 0.3333333333333333, 0.25042862106681685, 0.6666666666666666, 1
100, 0.17647058823529413, 0.1289743935876125, 0.5, 1
100, 0.0, 0.2997829065272509, 0.3333333333333333, 0
100, 0.13333333333333333, 0.1343304218025074, 0.16666666666666666, 0
100, 0.0, 0.08669044976922356, 0.16666666666666666, 1
100, 0.2, 0.19879253198304006, 0.3333333333333333, 0
100, 0.0, 0.5972531564093516, 0.5, 0
100, 0.058823529411764705, 0.11938066098470669, 0.6666666666666666, 0
100, 0.0, 0.7512858632004505, 0.8333333333333334, 0
100, 0.1111111111111111, 0.20618764651797603, 1.0, 0
101, 0.23076923076923078, 0.10850065582110695, 1.0, 1
101, 0.0, 0.2855975036782376, 0.7777777777777778, 0
101, 0.2222222222222222, 0.24413606414846883, 0.5555555555555556, 0
101, 0.14285714285714285, 0.0895644589363105, 0.3333333333333333, 0
101, 0.14285714285714285, 0.12157996059748784, 0.1111111111111111, 0
101, 0.0, 0.20990657375044688, 0.3333333333333333, 0
101, 0.0, 0.12900796885542487, 0.5555555555555556, 0
101, 0.07142857142857142, 0.11390609632822114, 0.7777777777777778, 0
101, 0.0, 0.3276959195249285, 1.0, 1
102, 0.0, 0.32348113613467894, 1.0, 0
102, 0.0, 0.2682427603728182, 0.8888888888888888, 1
102, 0.16666666666666666, 0.3168704542154834, 0.7777777777777778, 0
102, 0.0, 0.26824276037281813, 0.6666666666666666, 1
102, 0.2, 0.32917130085637825, 0.5555555555555556, 0
102, 0.0, 0.3116393786378339, 0.4444444444444444, 0
102, 0.5, 0.21972245773362195, 0.3333333333333333, 0
102, 0.2, 0.45824506063707326, 0.2222222222222222, 0
102, 0.1, 0.18874478821119958, 0.1111111111111111, 1
102, 0.1111111111111111, 0.25158711380118803, 0.1111111111111111, 1
102, 0.0, 0.550348464356835, 0.2222222222222222, 0
102, 0.14285714285714285, 0.3307602166232245, 0.3333333333333333, 0
102, 0.0, 0.25849595068927966, 0.4444444444444444, 0
102, 0.23076923076923078, 0.1397032814364674, 0.5555555555555556, 1
102, 0.0, 0.29146856638133517, 0.6666666666666666, 0
102, 0.0, 0.31797477095202403, 0.7777777777777778, 0
102, 0.3333333333333333, 0.18310204811135164, 0.8888888888888888, 1
102, 0.16666666666666666, 0.2591081891688212, 1.0, 0
103, 0.0, 0.2732690559512705, 1.0, 1
103, 0.0, 0.6182084906716633, 0.9090909090909091, 1
103, 0.0, 0.42743163250914823, 0.8181818181818182, 0
103, 0.0, 0.9533311310572224, 0.7272727272727273, 0
103, 0.1, 0.2594061123400716, 0.6363636363636364, 1
103, 0.0, 0.5627567162268676, 0.5454545454545454, 1
103, 0.0, 1.545521226679158, 0.45454545454545453, 0
103, 0.0, 0.4050109735567378, 0.36363636363636365, 0
103, 0.0, 0.3092196710862353, 0.2727272727272727, 0
103, 0.0, 0.4846567342078274, 0.18181818181818182, 1
103, 0.0, 0.24901046261184787, 0.09090909090909091, 1
103, 0.0, 0.5188122246801432, 0.09090909090909091, 0
103, 0.0, 0.4633604502353476, 0.18181818181818182, 0
103, 0.25, 0.6861172157695858, 0.2727272727272727, 1
103, 0.0, 0.9533311310572224, 0.36363636363636365, 1
103, 0.0, 0.3258927908743537, 0.45454545454545453, 0
103, 0.0, 0.3177770436857408, 0.5454545454545454, 0
103, 0.0, 0.3538890325810421, 0.6363636363636364, 0
103, 0.0, 1.3722344315391717, 0.7272727272727273, 0
103, 0.0, 0.4766655655286112, 0.8181818181818182, 0
103, 0.0, 0.415631549491494, 0.9090909090909091, 0
103, 0.0, 0.5627567162268676, 1.0, 0
104, 0.0, 0.3777204632094768, 1.0, 1
104, 0.25, 0.554593941795391, 0.8461538461538461, 0
104, 0.0, 0.3157089561723011, 0.6923076923076923, 1
104, 0.125, 0.2601311538872563, 0.5384615384615384, 0
104, 0.3333333333333333, 0.6558987336840617, 0.38461538461538464, 0
104, 0.16666666666666666, 0.2832427581633058, 0.23076923076923078, 0
104, 0.0, 0.35047520618137334, 0.07692307692307693, 1
104, 0.0, 0.4106823734832632, 0.23076923076923078, 0
104, 0.0, 0.4082374712280354, 0.38461538461538464, 0
104, 0.125, 0.13077777052485454, 0.5384615384615384, 0
104, 0.3333333333333333, 0.29450567783297704, 0.6923076923076923, 0
104, 0.0, 0.25932225525276537, 0.8461538461538461, 0
104, 0.2222222222222222, 0.2087747915216283, 1.0, 1
105, 0.2857142857142857, 0.25275183199590906, 1.0, 0
105, 0.3333333333333333, 0.24448113414842873, 0.7777777777777778, 1
105, 0.3333333333333333, 0.22522704579954134, 0.5555555555555556, 0
105, 0.0, 0.12511642580442633, 0.3333333333333333, 1
105, 0.0, 0.14459387141357688, 0.1111111111111111, 0
105, 0.0, 0.18256222156213706, 0.3333333333333333, 1
105, 0.3333333333333333, 0.5535817577305063, 0.5555555555555556, 0
105, 0.0, 0.17813362690002527, 0.7777777777777778, 0
105, 0.1111111111111111, 0.10212522906079705, 1.0, 0
106, 0.0, 0.27738755370827195, 1.0, 1
106, 0.0, 0.27738755370827195, 0.875, 0
106, 0.0, 0.18524915153596047, 0.75, 1
106, 0.08333333333333333, 0.1985342599982858, 0.625, 1
106, 0.2, 0.5105732529012319, 0.5, 0
106, 0.06666666666666667, 0.1547878136213007, 0.375, 0
106, 0.0, 0.15533281341897334, 0.25, 0
106, 0.11764705882352941, 0.12272373955305813, 0.125, 1
106, 0.0, 0.3005304046643724, 0.125, 0
106, 0.0, 0.23736903175833537, 0.25, 0
106, 0.0, 0.240596542012543, 0.375, 0
106, 0.2, 0.39966970401164065, 0.5, 0
106, 0.0, 0.2482678224743739, 0.625, 0
106, 0.0, 0.30425125276220827, 0.75, 0
106, 0.0, 0.4666287613545075, 0.875, 0
106, 0.25, 0.4511971173782021, 1.0, 0
107, 0.25, 0.5561521194145961, 1.0, 1
107, 0.0, 0.7992984242661235, 0.8181818181818182, 0
107, 0.0, 0.18599708256094372, 0.6363636363636364, 1
107, 0.0, 0.20080501205869625, 0.45454545454545453, 0
107, 0.0, 0.18891356392751327, 0.2727272727272727, 0
107, 0.0, 0.205077088340856, 0.09090909090909091, 0
107, 0.0, 0.09224098981789533, 0.2727272727272727, 1
107, 0.0, 0.14523998761186305, 0.45454545454545453, 0
107, 0.0, 0.18026859346540697, 0.6363636363636364, 1
107, 0.14285714285714285, 0.24113170632678763, 0.8181818181818182, 0
107, 0.0, 0.18603674320299543, 1.0, 0
108, 0.5, 0.14828209804341852, 1.0, 0
108, 0.2857142857142857, 0.24438695764422017, 0.8, 0
108, 0.23076923076923078, 0.10415255833187492, 0.6, 0
108, 0.125, 0.08517946010279755, 0.4, 0
108, 0.0, 0.3837641821656743, 0.2, 0
108, 0.13043478260869565, 0.06954453214449054, 0.2, 1
108, 0.0, 0.2526947690741439, 0.4, 1
108, 0.0, 0.35167633959500455, 0.6, 1
108, 0.0, 0.2912029457719187, 0.8, 1
108, 0.14285714285714285, 0.13036520190943218, 1.0, 1
109, 0.2727272727272727, 0.2447623144511658, 1.0, 1
109, 0.0, 1.4722194895832201, 0.8947368421052632, 0
109, 0.0, 0.471485741512186, 0.7894736842105263, 0
109, 0.0, 1.1256458993032477, 0.6842105263157895, 0
109, 0.0, 0.2805809543054451, 0.5789473684210527, 1
109, 0.0, 0.5888877958332881, 0.47368421052631576, 1
109, 0.0, 0.36992175927300164, 0.3684210526315789, 0
109, 0.0, 0.4907398298610733, 0.2631578947368421, 0
109, 0.0, 0.2805809543054451, 0.15789473684210525, 1
109, 0.0, 0.3355635983070576, 0.05263157894736842, 1
109, 0.0, 0.9044633063265973, 0.15789473684210525, 1
109, 0.0, 0.36805487239580503, 0.2631578947368421, 0
109, 0.0, 0.471485741512186, 0.3684210526315789, 0
109, 0.0, 0.6241247779648567, 0.47368421052631576, 0
109, 0.0, 0.3840676201007556, 0.5789473684210527, 0
109, 0.0, 0.2879246541006175, 0.6842105263157895, 0
109, 0.0, 0.2471398522400235, 0.7894736842105263, 0
109, 0.0, 0.27652630322436345, 0.8947368421052632, 0
109, 0.0, 0.5611619086108902, 1.0, 0
110, 0.0, 0.2529196100748448, 1.0, 1
110, 0.0, 0.09472378493302064, 0.8571428571428571, 1
110, 0.0, 0.22088467382457685, 0.7142857142857143, 1
110, 0.0, 0.2675564743809566, 0.5714285714285714, 0
110, 0.0, 0.21700034631014928, 0.42857142857142855, 0
110, 0.0, 0.4205887999203224, 0.2857142857142857, 0
